filenames,true,prediction
data\Tx\cleaned\LTX0013.tsv,1.0,0.525361955165863
data\Tx\cleaned\LTX0001.tsv,1.0,0.522391676902771
data\Tx\cleaned\LTX0196.tsv,1.0,0.5236276984214783
data\Tx\cleaned\LTX0163.tsv,1.0,0.5190840363502502
data\Tx\cleaned\LTX0015.tsv,1.0,0.5242162942886353
data\Tx\cleaned\LTX0251.tsv,1.0,0.5217788219451904
data\Tx\cleaned\LTX0206.tsv,1.0,0.5202038288116455
data\Tx\cleaned\LTX0058.tsv,1.0,0.5174117684364319
data\Tx\cleaned\LTX0135.tsv,1.0,0.5300876498222351
data\Tx\cleaned\LTX0079.tsv,1.0,0.5167484283447266
data\Tx\cleaned\LTX0250.tsv,1.0,0.5222395062446594
data\Tx\cleaned\LTX0201.tsv,1.0,0.5164699554443359
data\tcvhcw\cleaned\TCV0032.tsv,0.0,0.5173061490058899
data\tcvhcw\cleaned\TCV0069.tsv,0.0,0.5154669284820557
data\tcvhcw\cleaned\HCW0043.tsv,0.0,0.5163795351982117
data\tcvhcw\cleaned\TCV0048.tsv,0.0,0.5179430842399597
data\tcvhcw\cleaned\HCW0024.tsv,0.0,0.5164846777915955
data\tcvhcw\cleaned\HCW0175.tsv,0.0,0.5149217247962952
data\tcvhcw\cleaned\TCV0068.tsv,0.0,0.5162314772605896
data\tcvhcw\cleaned\TCV0047.tsv,0.0,0.5174289345741272
data\tcvhcw\cleaned\HCW0020.tsv,0.0,0.5132514238357544
data\tcvhcw\cleaned\HCW0014.tsv,0.0,0.5197868943214417
data\tcvhcw\cleaned\TCV0043.tsv,0.0,0.5179524421691895
data\tcvhcw\cleaned\TCV0082.tsv,0.0,0.5181658864021301
data\tcvhcw\cleaned\HCW0052.tsv,0.0,0.5136400461196899
data\tcvhcw\cleaned\HCW0056.tsv,0.0,0.5154622197151184
data\tcvhcw\cleaned\HCW0058.tsv,0.0,0.514923095703125
data\tcvhcw\cleaned\HCW0032.tsv,0.0,0.514814555644989
data\tcvhcw\cleaned\HCW0004.tsv,0.0,0.5137766599655151
