filenames,true,prediction
data\Tx\cleaned\LTX0097.tsv,1.0,0.5368468165397644
data\Tx\cleaned\LTX0210.tsv,1.0,0.5399758815765381
data\Tx\cleaned\LTX0055.tsv,1.0,0.5354018807411194
data\Tx\cleaned\LTX0109.tsv,1.0,0.5386399030685425
data\Tx\cleaned\LTX0041.tsv,1.0,0.5302442908287048
data\Tx\cleaned\LTX0149.tsv,1.0,0.5311958193778992
data\Tx\cleaned\LTX0102.tsv,1.0,0.5332790613174438
data\Tx\cleaned\LTX0162.tsv,1.0,0.5325983762741089
data\Tx\cleaned\LTX0033.tsv,1.0,0.5313423275947571
data\Tx\cleaned\LTX0223.tsv,1.0,0.5384891033172607
data\Tx\cleaned\LTX0036.tsv,1.0,0.525617241859436
data\Tx\cleaned\LTX0145.tsv,1.0,0.5315074920654297
data\tcvhcw\cleaned\TCV0063.tsv,0.0,0.5231240391731262
data\tcvhcw\cleaned\TCV0051.tsv,0.0,0.5251086950302124
data\tcvhcw\cleaned\TCV0060.tsv,0.0,0.530841052532196
data\tcvhcw\cleaned\TCV0056.tsv,0.0,0.5291461944580078
data\tcvhcw\cleaned\HCW0046.tsv,0.0,0.5267252326011658
data\tcvhcw\cleaned\TCV0055.tsv,0.0,0.5245157480239868
data\tcvhcw\cleaned\HCW0082.tsv,0.0,0.522898256778717
data\tcvhcw\cleaned\HCW0098.tsv,0.0,0.5234230756759644
data\tcvhcw\cleaned\HCW0021.tsv,0.0,0.5239368677139282
data\tcvhcw\cleaned\TCV0072.tsv,0.0,0.5260618925094604
data\tcvhcw\cleaned\HCW0019.tsv,0.0,0.522624135017395
data\tcvhcw\cleaned\TCV0057.tsv,0.0,0.5307025909423828
data\tcvhcw\cleaned\TCV0052.tsv,0.0,0.5269815325737
data\tcvhcw\cleaned\TCV0064.tsv,0.0,0.5265949964523315
data\tcvhcw\cleaned\HCW0030.tsv,0.0,0.5237899422645569
data\tcvhcw\cleaned\HCW0158.tsv,0.0,0.5244529247283936
data\tcvhcw\cleaned\HCW0026.tsv,0.0,0.5284495949745178
