filenames,true,prediction
data\Tx\cleaned\LTX0013.tsv,1.0,0.504144549369812
data\Tx\cleaned\LTX0001.tsv,1.0,0.5024996399879456
data\Tx\cleaned\LTX0196.tsv,1.0,0.5013055801391602
data\Tx\cleaned\LTX0163.tsv,1.0,0.5013617873191833
data\Tx\cleaned\LTX0015.tsv,1.0,0.5040255784988403
data\Tx\cleaned\LTX0251.tsv,1.0,0.5034970045089722
data\Tx\cleaned\LTX0206.tsv,1.0,0.5023637413978577
data\Tx\cleaned\LTX0058.tsv,1.0,0.49982506036758423
data\Tx\cleaned\LTX0135.tsv,1.0,0.5069635510444641
data\Tx\cleaned\LTX0079.tsv,1.0,0.5007609128952026
data\Tx\cleaned\LTX0250.tsv,1.0,0.5033929347991943
data\Tx\cleaned\LTX0201.tsv,1.0,0.5002335906028748
data\tcvhcw\cleaned\TCV0032.tsv,0.0,0.49950161576271057
data\tcvhcw\cleaned\TCV0069.tsv,0.0,0.49993669986724854
data\tcvhcw\cleaned\HCW0043.tsv,0.0,0.4995182752609253
data\tcvhcw\cleaned\TCV0048.tsv,0.0,0.4995332658290863
data\tcvhcw\cleaned\HCW0024.tsv,0.0,0.5033904910087585
data\tcvhcw\cleaned\HCW0175.tsv,0.0,0.4978281855583191
data\tcvhcw\cleaned\TCV0068.tsv,0.0,0.49931785464286804
data\tcvhcw\cleaned\TCV0047.tsv,0.0,0.4999915361404419
data\tcvhcw\cleaned\HCW0020.tsv,0.0,0.49854815006256104
data\tcvhcw\cleaned\HCW0014.tsv,0.0,0.49991726875305176
data\tcvhcw\cleaned\TCV0043.tsv,0.0,0.4994182288646698
data\tcvhcw\cleaned\TCV0082.tsv,0.0,0.5004056096076965
data\tcvhcw\cleaned\HCW0052.tsv,0.0,0.4980543553829193
data\tcvhcw\cleaned\HCW0056.tsv,0.0,0.49812859296798706
data\tcvhcw\cleaned\HCW0058.tsv,0.0,0.4980379045009613
data\tcvhcw\cleaned\HCW0032.tsv,0.0,0.49863094091415405
data\tcvhcw\cleaned\HCW0004.tsv,0.0,0.4987727701663971
