filenames,true,prediction
data\Tx\cleaned\LTX0013.tsv,1.0,0.8018611669540405
data\Tx\cleaned\LTX0001.tsv,1.0,0.7939900159835815
data\Tx\cleaned\LTX0196.tsv,1.0,0.8396181464195251
data\Tx\cleaned\LTX0163.tsv,1.0,0.4779304265975952
data\Tx\cleaned\LTX0015.tsv,1.0,0.6521943807601929
data\Tx\cleaned\LTX0251.tsv,1.0,0.6388458609580994
data\Tx\cleaned\LTX0206.tsv,1.0,0.6624971032142639
data\Tx\cleaned\LTX0058.tsv,1.0,0.5033966898918152
data\Tx\cleaned\LTX0135.tsv,1.0,0.6233433485031128
data\Tx\cleaned\LTX0079.tsv,1.0,0.7127333879470825
data\Tx\cleaned\LTX0250.tsv,1.0,0.8408833742141724
data\Tx\cleaned\LTX0201.tsv,1.0,0.38026732206344604
data\tcvhcw\cleaned\TCV0032.tsv,0.0,0.4558638632297516
data\tcvhcw\cleaned\TCV0069.tsv,0.0,0.2675870358943939
data\tcvhcw\cleaned\HCW0043.tsv,0.0,0.30837810039520264
data\tcvhcw\cleaned\TCV0048.tsv,0.0,0.25097283720970154
data\tcvhcw\cleaned\HCW0024.tsv,0.0,0.17988833785057068
data\tcvhcw\cleaned\HCW0175.tsv,0.0,0.32462480664253235
data\tcvhcw\cleaned\TCV0068.tsv,0.0,0.331196129322052
data\tcvhcw\cleaned\TCV0047.tsv,0.0,0.44911712408065796
data\tcvhcw\cleaned\HCW0020.tsv,0.0,0.3361565172672272
data\tcvhcw\cleaned\HCW0014.tsv,0.0,0.3353308439254761
data\tcvhcw\cleaned\TCV0043.tsv,0.0,0.3685706555843353
data\tcvhcw\cleaned\TCV0082.tsv,0.0,0.48244860768318176
data\tcvhcw\cleaned\HCW0052.tsv,0.0,0.2837880253791809
data\tcvhcw\cleaned\HCW0056.tsv,0.0,0.22815917432308197
data\tcvhcw\cleaned\HCW0058.tsv,0.0,0.23930852115154266
data\tcvhcw\cleaned\HCW0032.tsv,0.0,0.20047372579574585
data\tcvhcw\cleaned\HCW0004.tsv,0.0,0.3166813850402832
