filenames,true,prediction
data\Tx\cleaned\LTX0062.tsv,1.0,0.5813167095184326
data\Tx\cleaned\LTX0160.tsv,1.0,0.44544538855552673
data\Tx\cleaned\LTX0216.tsv,1.0,0.47383227944374084
data\Tx\cleaned\LTX0107.tsv,1.0,0.5484747886657715
data\Tx\cleaned\LTX0156.tsv,1.0,0.6337096095085144
data\Tx\cleaned\LTX0059.tsv,1.0,0.5257312655448914
data\Tx\cleaned\LTX0082.tsv,1.0,0.4110851585865021
data\Tx\cleaned\LTX0383.tsv,1.0,0.6075834631919861
data\Tx\cleaned\LTX0051.tsv,1.0,0.5051416158676147
data\Tx\cleaned\LTX0038.tsv,1.0,0.598477840423584
data\Tx\cleaned\LTX0028.tsv,1.0,0.5790517330169678
data\tcvhcw\cleaned\TCV0040.tsv,0.0,0.47194981575012207
data\tcvhcw\cleaned\HCW0088.tsv,0.0,0.41159915924072266
data\tcvhcw\cleaned\HCW0013.tsv,0.0,0.40804994106292725
data\tcvhcw\cleaned\HCW0031.tsv,0.0,0.44258296489715576
data\tcvhcw\cleaned\HCW0107.tsv,0.0,0.4117453694343567
data\tcvhcw\cleaned\TCV0050.tsv,0.0,0.421570360660553
data\tcvhcw\cleaned\HCW0007.tsv,0.0,0.4099852740764618
data\tcvhcw\cleaned\HCW0008.tsv,0.0,0.3932258188724518
data\tcvhcw\cleaned\HCW0089.tsv,0.0,0.41872522234916687
data\tcvhcw\cleaned\HCW0027.tsv,0.0,0.4035895764827728
data\tcvhcw\cleaned\HCW0015.tsv,0.0,0.40115490555763245
data\tcvhcw\cleaned\TCV0046.tsv,0.0,0.4062395691871643
data\tcvhcw\cleaned\TCV0065.tsv,0.0,0.4249113202095032
