filenames,true,prediction
data\Tx\cleaned\LTX0097.tsv,1.0,0.4865819811820984
data\Tx\cleaned\LTX0210.tsv,1.0,0.5113985538482666
data\Tx\cleaned\LTX0055.tsv,1.0,0.4557377099990845
data\Tx\cleaned\LTX0109.tsv,1.0,0.48323890566825867
data\Tx\cleaned\LTX0041.tsv,1.0,0.4790028929710388
data\Tx\cleaned\LTX0149.tsv,1.0,0.4727941155433655
data\Tx\cleaned\LTX0102.tsv,1.0,0.5012394785881042
data\Tx\cleaned\LTX0162.tsv,1.0,0.48857590556144714
data\Tx\cleaned\LTX0033.tsv,1.0,0.4786292314529419
data\Tx\cleaned\LTX0223.tsv,1.0,0.51213538646698
data\Tx\cleaned\LTX0036.tsv,1.0,0.45230838656425476
data\Tx\cleaned\LTX0145.tsv,1.0,0.4775483310222626
data\tcvhcw\cleaned\TCV0063.tsv,0.0,0.47178739309310913
data\tcvhcw\cleaned\TCV0051.tsv,0.0,0.47352612018585205
data\tcvhcw\cleaned\TCV0060.tsv,0.0,0.4660552144050598
data\tcvhcw\cleaned\TCV0056.tsv,0.0,0.5036703944206238
data\tcvhcw\cleaned\HCW0046.tsv,0.0,0.4640029966831207
data\tcvhcw\cleaned\TCV0055.tsv,0.0,0.45557790994644165
data\tcvhcw\cleaned\HCW0082.tsv,0.0,0.4607463479042053
data\tcvhcw\cleaned\HCW0098.tsv,0.0,0.46152573823928833
data\tcvhcw\cleaned\HCW0021.tsv,0.0,0.45737650990486145
data\tcvhcw\cleaned\TCV0072.tsv,0.0,0.47957807779312134
data\tcvhcw\cleaned\HCW0019.tsv,0.0,0.46112191677093506
data\tcvhcw\cleaned\TCV0057.tsv,0.0,0.4891607463359833
data\tcvhcw\cleaned\TCV0052.tsv,0.0,0.4635114073753357
data\tcvhcw\cleaned\TCV0064.tsv,0.0,0.476941853761673
data\tcvhcw\cleaned\HCW0030.tsv,0.0,0.45892441272735596
data\tcvhcw\cleaned\HCW0158.tsv,0.0,0.4789300262928009
data\tcvhcw\cleaned\HCW0026.tsv,0.0,0.46686261892318726
