filenames,true,prediction
data\Tx\cleaned\LTX0062.tsv,1.0,0.5077228546142578
data\Tx\cleaned\LTX0160.tsv,1.0,0.5074419975280762
data\Tx\cleaned\LTX0216.tsv,1.0,0.4998687207698822
data\Tx\cleaned\LTX0107.tsv,1.0,0.5288313627243042
data\Tx\cleaned\LTX0156.tsv,1.0,0.5173017382621765
data\Tx\cleaned\LTX0059.tsv,1.0,0.5072402954101562
data\Tx\cleaned\LTX0082.tsv,1.0,0.4796817898750305
data\Tx\cleaned\LTX0383.tsv,1.0,0.47026553750038147
data\Tx\cleaned\LTX0051.tsv,1.0,0.5003055930137634
data\Tx\cleaned\LTX0038.tsv,1.0,0.5271207094192505
data\Tx\cleaned\LTX0028.tsv,1.0,0.5216997265815735
data\tcvhcw\cleaned\TCV0040.tsv,0.0,0.4980400502681732
data\tcvhcw\cleaned\HCW0088.tsv,0.0,0.5069164037704468
data\tcvhcw\cleaned\HCW0013.tsv,0.0,0.5146787762641907
data\tcvhcw\cleaned\HCW0031.tsv,0.0,0.45902401208877563
data\tcvhcw\cleaned\HCW0107.tsv,0.0,0.5098142623901367
data\tcvhcw\cleaned\TCV0050.tsv,0.0,0.503373384475708
data\tcvhcw\cleaned\HCW0007.tsv,0.0,0.5021432638168335
data\tcvhcw\cleaned\HCW0008.tsv,0.0,0.5094432830810547
data\tcvhcw\cleaned\HCW0089.tsv,0.0,0.5017211437225342
data\tcvhcw\cleaned\HCW0027.tsv,0.0,0.5375642776489258
data\tcvhcw\cleaned\HCW0015.tsv,0.0,0.5067572593688965
data\tcvhcw\cleaned\TCV0046.tsv,0.0,0.5092368721961975
data\tcvhcw\cleaned\TCV0065.tsv,0.0,0.517192542552948
