filenames,true,prediction
data\Tx\cleaned\LTX0013.tsv,1.0,0.5045578479766846
data\Tx\cleaned\LTX0001.tsv,1.0,0.4995172619819641
data\Tx\cleaned\LTX0196.tsv,1.0,0.5007118582725525
data\Tx\cleaned\LTX0163.tsv,1.0,0.49898555874824524
data\Tx\cleaned\LTX0015.tsv,1.0,0.5014246106147766
data\Tx\cleaned\LTX0251.tsv,1.0,0.5026252269744873
data\Tx\cleaned\LTX0206.tsv,1.0,0.5008640289306641
data\Tx\cleaned\LTX0058.tsv,1.0,0.49887338280677795
data\Tx\cleaned\LTX0135.tsv,1.0,0.5042479634284973
data\Tx\cleaned\LTX0079.tsv,1.0,0.4988083839416504
data\Tx\cleaned\LTX0250.tsv,1.0,0.5030503869056702
data\Tx\cleaned\LTX0201.tsv,1.0,0.4976540505886078
data\tcvhcw\cleaned\TCV0032.tsv,0.0,0.4988615810871124
data\tcvhcw\cleaned\TCV0069.tsv,0.0,0.4969143569469452
data\tcvhcw\cleaned\HCW0043.tsv,0.0,0.4976121187210083
data\tcvhcw\cleaned\TCV0048.tsv,0.0,0.4974236488342285
data\tcvhcw\cleaned\HCW0024.tsv,0.0,0.49558156728744507
data\tcvhcw\cleaned\HCW0175.tsv,0.0,0.49594321846961975
data\tcvhcw\cleaned\TCV0068.tsv,0.0,0.4981139302253723
data\tcvhcw\cleaned\TCV0047.tsv,0.0,0.49834975600242615
data\tcvhcw\cleaned\HCW0020.tsv,0.0,0.496074378490448
data\tcvhcw\cleaned\HCW0014.tsv,0.0,0.49734508991241455
data\tcvhcw\cleaned\TCV0043.tsv,0.0,0.49708524346351624
data\tcvhcw\cleaned\TCV0082.tsv,0.0,0.49831506609916687
data\tcvhcw\cleaned\HCW0052.tsv,0.0,0.49659690260887146
data\tcvhcw\cleaned\HCW0056.tsv,0.0,0.49723657965660095
data\tcvhcw\cleaned\HCW0058.tsv,0.0,0.49822449684143066
data\tcvhcw\cleaned\HCW0032.tsv,0.0,0.496731698513031
data\tcvhcw\cleaned\HCW0004.tsv,0.0,0.49714335799217224
