filenames,true,prediction
data\Tx\cleaned\LTX0013.tsv,1.0,0.5401251316070557
data\Tx\cleaned\LTX0001.tsv,1.0,0.5419901013374329
data\Tx\cleaned\LTX0196.tsv,1.0,0.5421407222747803
data\Tx\cleaned\LTX0163.tsv,1.0,0.5437532067298889
data\Tx\cleaned\LTX0015.tsv,1.0,0.5423491597175598
data\Tx\cleaned\LTX0251.tsv,1.0,0.5427474975585938
data\Tx\cleaned\LTX0206.tsv,1.0,0.5419371128082275
data\Tx\cleaned\LTX0058.tsv,1.0,0.5411550998687744
data\Tx\cleaned\LTX0135.tsv,1.0,0.5451735854148865
data\Tx\cleaned\LTX0079.tsv,1.0,0.5409350991249084
data\Tx\cleaned\LTX0250.tsv,1.0,0.5409431457519531
data\Tx\cleaned\LTX0201.tsv,1.0,0.5437746644020081
data\tcvhcw\cleaned\TCV0032.tsv,0.0,0.543317437171936
data\tcvhcw\cleaned\TCV0069.tsv,0.0,0.545894205570221
data\tcvhcw\cleaned\HCW0043.tsv,0.0,0.5451806783676147
data\tcvhcw\cleaned\TCV0048.tsv,0.0,0.5427197217941284
data\tcvhcw\cleaned\HCW0024.tsv,0.0,0.5478568077087402
data\tcvhcw\cleaned\HCW0175.tsv,0.0,0.5422353744506836
data\tcvhcw\cleaned\TCV0068.tsv,0.0,0.5454648733139038
data\tcvhcw\cleaned\TCV0047.tsv,0.0,0.5448997020721436
data\tcvhcw\cleaned\HCW0020.tsv,0.0,0.5439707636833191
data\tcvhcw\cleaned\HCW0014.tsv,0.0,0.5438088178634644
data\tcvhcw\cleaned\TCV0043.tsv,0.0,0.5426378846168518
data\tcvhcw\cleaned\TCV0082.tsv,0.0,0.5427283048629761
data\tcvhcw\cleaned\HCW0052.tsv,0.0,0.5443970561027527
data\tcvhcw\cleaned\HCW0056.tsv,0.0,0.5428198575973511
data\tcvhcw\cleaned\HCW0058.tsv,0.0,0.5433019995689392
data\tcvhcw\cleaned\HCW0032.tsv,0.0,0.5439894795417786
data\tcvhcw\cleaned\HCW0004.tsv,0.0,0.5450973510742188
