filenames,true,prediction
data\Tx\cleaned\LTX0013.tsv,1.0,0.4621891975402832
data\Tx\cleaned\LTX0001.tsv,1.0,0.47277647256851196
data\Tx\cleaned\LTX0196.tsv,1.0,0.4806458353996277
data\Tx\cleaned\LTX0163.tsv,1.0,0.45636990666389465
data\Tx\cleaned\LTX0015.tsv,1.0,0.48032698035240173
data\Tx\cleaned\LTX0251.tsv,1.0,0.4673301577568054
data\Tx\cleaned\LTX0206.tsv,1.0,0.4816882312297821
data\Tx\cleaned\LTX0058.tsv,1.0,0.46274101734161377
data\Tx\cleaned\LTX0135.tsv,1.0,0.4928552806377411
data\Tx\cleaned\LTX0079.tsv,1.0,0.4762569069862366
data\Tx\cleaned\LTX0250.tsv,1.0,0.5045750737190247
data\Tx\cleaned\LTX0201.tsv,1.0,0.4546413719654083
data\tcvhcw\cleaned\TCV0032.tsv,0.0,0.4548199474811554
data\tcvhcw\cleaned\TCV0069.tsv,0.0,0.44619855284690857
data\tcvhcw\cleaned\HCW0043.tsv,0.0,0.46295395493507385
data\tcvhcw\cleaned\TCV0048.tsv,0.0,0.46518218517303467
data\tcvhcw\cleaned\HCW0024.tsv,0.0,0.4559362232685089
data\tcvhcw\cleaned\HCW0175.tsv,0.0,0.45538267493247986
data\tcvhcw\cleaned\TCV0068.tsv,0.0,0.44393667578697205
data\tcvhcw\cleaned\TCV0047.tsv,0.0,0.4574718475341797
data\tcvhcw\cleaned\HCW0020.tsv,0.0,0.4489494562149048
data\tcvhcw\cleaned\HCW0014.tsv,0.0,0.4460505247116089
data\tcvhcw\cleaned\TCV0043.tsv,0.0,0.46052607893943787
data\tcvhcw\cleaned\TCV0082.tsv,0.0,0.45964452624320984
data\tcvhcw\cleaned\HCW0052.tsv,0.0,0.44673606753349304
data\tcvhcw\cleaned\HCW0056.tsv,0.0,0.448141872882843
data\tcvhcw\cleaned\HCW0058.tsv,0.0,0.44613051414489746
data\tcvhcw\cleaned\HCW0032.tsv,0.0,0.4567391872406006
data\tcvhcw\cleaned\HCW0004.tsv,0.0,0.4469709098339081
