filenames,true,prediction
data\Tx\cleaned\LTX0013.tsv,1.0,0.5350619554519653
data\Tx\cleaned\LTX0001.tsv,1.0,0.5221690535545349
data\Tx\cleaned\LTX0196.tsv,1.0,0.5326170921325684
data\Tx\cleaned\LTX0163.tsv,1.0,0.5557199120521545
data\Tx\cleaned\LTX0015.tsv,1.0,0.5583290457725525
data\Tx\cleaned\LTX0251.tsv,1.0,0.5620813965797424
data\Tx\cleaned\LTX0206.tsv,1.0,0.5465762615203857
data\Tx\cleaned\LTX0058.tsv,1.0,0.5602827072143555
data\Tx\cleaned\LTX0135.tsv,1.0,0.5116405487060547
data\Tx\cleaned\LTX0079.tsv,1.0,0.5613997578620911
data\Tx\cleaned\LTX0250.tsv,1.0,0.5544020533561707
data\Tx\cleaned\LTX0201.tsv,1.0,0.5747545957565308
data\tcvhcw\cleaned\TCV0032.tsv,0.0,0.5837788581848145
data\tcvhcw\cleaned\TCV0069.tsv,0.0,0.5577200651168823
data\tcvhcw\cleaned\HCW0043.tsv,0.0,0.5589948892593384
data\tcvhcw\cleaned\TCV0048.tsv,0.0,0.5901239514350891
data\tcvhcw\cleaned\HCW0024.tsv,0.0,0.533291757106781
data\tcvhcw\cleaned\HCW0175.tsv,0.0,0.5948113799095154
data\tcvhcw\cleaned\TCV0068.tsv,0.0,0.5627437829971313
data\tcvhcw\cleaned\TCV0047.tsv,0.0,0.5217723846435547
data\tcvhcw\cleaned\HCW0020.tsv,0.0,0.5801289081573486
data\tcvhcw\cleaned\HCW0014.tsv,0.0,0.581644594669342
data\tcvhcw\cleaned\TCV0043.tsv,0.0,0.5565564632415771
data\tcvhcw\cleaned\TCV0082.tsv,0.0,0.5906282663345337
data\tcvhcw\cleaned\HCW0052.tsv,0.0,0.5858913064002991
data\tcvhcw\cleaned\HCW0056.tsv,0.0,0.5804183483123779
data\tcvhcw\cleaned\HCW0058.tsv,0.0,0.5900322794914246
data\tcvhcw\cleaned\HCW0032.tsv,0.0,0.5977790951728821
data\tcvhcw\cleaned\HCW0004.tsv,0.0,0.5931781530380249
