filenames,true,prediction
data\Tx\cleaned\LTX0181.tsv,1.0,0.38410067558288574
data\Tx\cleaned\LTX0068.tsv,1.0,0.38283050060272217
data\Tx\cleaned\LTX0064.tsv,1.0,0.38107284903526306
data\Tx\cleaned\LTX0046.tsv,1.0,0.383465051651001
data\Tx\cleaned\LTX0060.tsv,1.0,0.38405343890190125
data\Tx\cleaned\LTX0073.tsv,1.0,0.3815480172634125
data\Tx\cleaned\LTX0022.tsv,1.0,0.37885385751724243
data\Tx\cleaned\LTX0185.tsv,1.0,0.3841446340084076
data\Tx\cleaned\LTX0170.tsv,1.0,0.3843308687210083
data\Tx\cleaned\LTX0309.tsv,1.0,0.3817217946052551
data\Tx\cleaned\LTX0249.tsv,1.0,0.3839774429798126
data\Tx\cleaned\LTX0076.tsv,1.0,0.38312798738479614
data\tcvhcw\cleaned\TCV0041.tsv,0.0,0.3804537355899811
data\tcvhcw\cleaned\TCV0025.tsv,0.0,0.3784480392932892
data\tcvhcw\cleaned\TCV0081.tsv,0.0,0.3803703784942627
data\tcvhcw\cleaned\HCW0078.tsv,0.0,0.3797455430030823
data\tcvhcw\cleaned\HCW0025.tsv,0.0,0.37773963809013367
data\tcvhcw\cleaned\TCV0079.tsv,0.0,0.3794945478439331
data\tcvhcw\cleaned\TCV0078.tsv,0.0,0.3806627094745636
data\tcvhcw\cleaned\HCW0049.tsv,0.0,0.3798861801624298
data\tcvhcw\cleaned\TCV0049.tsv,0.0,0.37878695130348206
data\tcvhcw\cleaned\TCV0061.tsv,0.0,0.37914803624153137
data\tcvhcw\cleaned\TCV0080.tsv,0.0,0.3806346356868744
data\tcvhcw\cleaned\TCV0059.tsv,0.0,0.3796388506889343
data\tcvhcw\cleaned\TCV0033.tsv,0.0,0.3810241222381592
data\tcvhcw\cleaned\TCV0044.tsv,0.0,0.3797926902770996
data\tcvhcw\cleaned\HCW0087.tsv,0.0,0.37906983494758606
data\tcvhcw\cleaned\TCV0042.tsv,0.0,0.3805135190486908
data\tcvhcw\cleaned\HCW0186.tsv,0.0,0.3789568245410919
