filenames,true,prediction
data\Tx\cleaned\LTX0181.tsv,1.0,0.5052527785301208
data\Tx\cleaned\LTX0068.tsv,1.0,0.5062359571456909
data\Tx\cleaned\LTX0064.tsv,1.0,0.5015988945960999
data\Tx\cleaned\LTX0046.tsv,1.0,0.503520131111145
data\Tx\cleaned\LTX0060.tsv,1.0,0.5056198835372925
data\Tx\cleaned\LTX0073.tsv,1.0,0.5023297667503357
data\Tx\cleaned\LTX0022.tsv,1.0,0.4990079402923584
data\Tx\cleaned\LTX0185.tsv,1.0,0.505194365978241
data\Tx\cleaned\LTX0170.tsv,1.0,0.5092206597328186
data\Tx\cleaned\LTX0309.tsv,1.0,0.5030268430709839
data\Tx\cleaned\LTX0249.tsv,1.0,0.5052927136421204
data\Tx\cleaned\LTX0076.tsv,1.0,0.50397127866745
data\tcvhcw\cleaned\TCV0041.tsv,0.0,0.5012787580490112
data\tcvhcw\cleaned\TCV0025.tsv,0.0,0.5015995502471924
data\tcvhcw\cleaned\TCV0081.tsv,0.0,0.49995213747024536
data\tcvhcw\cleaned\HCW0078.tsv,0.0,0.5012362003326416
data\tcvhcw\cleaned\HCW0025.tsv,0.0,0.49942857027053833
data\tcvhcw\cleaned\TCV0079.tsv,0.0,0.500760555267334
data\tcvhcw\cleaned\TCV0078.tsv,0.0,0.5044435858726501
data\tcvhcw\cleaned\HCW0049.tsv,0.0,0.5010155439376831
data\tcvhcw\cleaned\TCV0049.tsv,0.0,0.4986899793148041
data\tcvhcw\cleaned\TCV0061.tsv,0.0,0.5000404715538025
data\tcvhcw\cleaned\TCV0080.tsv,0.0,0.5031673312187195
data\tcvhcw\cleaned\TCV0059.tsv,0.0,0.501028299331665
data\tcvhcw\cleaned\TCV0033.tsv,0.0,0.5018497705459595
data\tcvhcw\cleaned\TCV0044.tsv,0.0,0.49838417768478394
data\tcvhcw\cleaned\HCW0087.tsv,0.0,0.4998188614845276
data\tcvhcw\cleaned\TCV0042.tsv,0.0,0.5004013776779175
data\tcvhcw\cleaned\HCW0186.tsv,0.0,0.49608588218688965
