filenames,true,prediction
data\Tx\cleaned\LTX0110.tsv,1.0,0.5003728866577148
data\Tx\cleaned\LTX0031.tsv,1.0,0.48907923698425293
data\Tx\cleaned\LTX0203.tsv,1.0,0.48753583431243896
data\Tx\cleaned\LTX0092.tsv,1.0,0.4868665933609009
data\Tx\cleaned\LTX0021.tsv,1.0,0.4818803668022156
data\Tx\cleaned\LTX0144.tsv,1.0,0.48774266242980957
data\Tx\cleaned\LTX0103.tsv,1.0,0.48568981885910034
data\Tx\cleaned\LTX0032.tsv,1.0,0.48565471172332764
data\Tx\cleaned\LTX0111.tsv,1.0,0.4882204830646515
data\Tx\cleaned\LTX0074.tsv,1.0,0.4855508804321289
data\Tx\cleaned\LTX0348.tsv,1.0,0.4907814860343933
data\Tx\cleaned\LTX0080.tsv,1.0,0.5029144883155823
data\tcvhcw\cleaned\HCW0042.tsv,0.0,0.4908768832683563
data\tcvhcw\cleaned\HCW0006.tsv,0.0,0.48524439334869385
data\tcvhcw\cleaned\HCW0017.tsv,0.0,0.48744428157806396
data\tcvhcw\cleaned\TCV0054.tsv,0.0,0.48125094175338745
data\tcvhcw\cleaned\HCW0086.tsv,0.0,0.4833209812641144
data\tcvhcw\cleaned\TCV0070.tsv,0.0,0.48788517713546753
data\tcvhcw\cleaned\HCW0048.tsv,0.0,0.4867318272590637
data\tcvhcw\cleaned\TCV0062.tsv,0.0,0.49063384532928467
data\tcvhcw\cleaned\TCV0058.tsv,0.0,0.48752349615097046
data\tcvhcw\cleaned\TCV0066.tsv,0.0,0.4958682954311371
data\tcvhcw\cleaned\HCW0037.tsv,0.0,0.4935453534126282
data\tcvhcw\cleaned\TCV0035.tsv,0.0,0.4904009997844696
data\tcvhcw\cleaned\TCV0045.tsv,0.0,0.4815080463886261
data\tcvhcw\cleaned\TCV0067.tsv,0.0,0.48932135105133057
data\tcvhcw\cleaned\HCW0053.tsv,0.0,0.4878532886505127
data\tcvhcw\cleaned\HCW0125.tsv,0.0,0.49410590529441833
data\tcvhcw\cleaned\HCW0003.tsv,0.0,0.49140340089797974
