filenames,true,prediction
data\Tx\cleaned\LTX0110.tsv,1.0,0.5624058246612549
data\Tx\cleaned\LTX0031.tsv,1.0,0.5601144433021545
data\Tx\cleaned\LTX0203.tsv,1.0,0.5568159222602844
data\Tx\cleaned\LTX0092.tsv,1.0,0.566131591796875
data\Tx\cleaned\LTX0021.tsv,1.0,0.56401127576828
data\Tx\cleaned\LTX0144.tsv,1.0,0.5657163262367249
data\Tx\cleaned\LTX0103.tsv,1.0,0.5658314824104309
data\Tx\cleaned\LTX0032.tsv,1.0,0.5696842074394226
data\Tx\cleaned\LTX0111.tsv,1.0,0.5606289505958557
data\Tx\cleaned\LTX0074.tsv,1.0,0.5655465126037598
data\Tx\cleaned\LTX0348.tsv,1.0,0.5596694350242615
data\Tx\cleaned\LTX0080.tsv,1.0,0.5765354633331299
data\tcvhcw\cleaned\HCW0042.tsv,0.0,0.5587385892868042
data\tcvhcw\cleaned\HCW0006.tsv,0.0,0.5601096153259277
data\tcvhcw\cleaned\HCW0017.tsv,0.0,0.562494158744812
data\tcvhcw\cleaned\TCV0054.tsv,0.0,0.5632545948028564
data\tcvhcw\cleaned\HCW0086.tsv,0.0,0.5579814910888672
data\tcvhcw\cleaned\TCV0070.tsv,0.0,0.5551575422286987
data\tcvhcw\cleaned\HCW0048.tsv,0.0,0.559242308139801
data\tcvhcw\cleaned\TCV0062.tsv,0.0,0.5599328875541687
data\tcvhcw\cleaned\TCV0058.tsv,0.0,0.5599683523178101
data\tcvhcw\cleaned\TCV0066.tsv,0.0,0.5566631555557251
data\tcvhcw\cleaned\HCW0037.tsv,0.0,0.5549891591072083
data\tcvhcw\cleaned\TCV0035.tsv,0.0,0.5598780512809753
data\tcvhcw\cleaned\TCV0045.tsv,0.0,0.5583338141441345
data\tcvhcw\cleaned\TCV0067.tsv,0.0,0.5557582378387451
data\tcvhcw\cleaned\HCW0053.tsv,0.0,0.5572882890701294
data\tcvhcw\cleaned\HCW0125.tsv,0.0,0.5574437975883484
data\tcvhcw\cleaned\HCW0003.tsv,0.0,0.5549781322479248
