filenames,true,prediction
data\Tx\cleaned\LTX0013.tsv,1.0,0.3383169174194336
data\Tx\cleaned\LTX0001.tsv,1.0,0.3324072062969208
data\Tx\cleaned\LTX0196.tsv,1.0,0.3318959176540375
data\Tx\cleaned\LTX0163.tsv,1.0,0.3347987234592438
data\Tx\cleaned\LTX0015.tsv,1.0,0.34206312894821167
data\Tx\cleaned\LTX0251.tsv,1.0,0.34209322929382324
data\Tx\cleaned\LTX0206.tsv,1.0,0.3351301848888397
data\Tx\cleaned\LTX0058.tsv,1.0,0.33231717348098755
data\Tx\cleaned\LTX0135.tsv,1.0,0.3579042851924896
data\Tx\cleaned\LTX0079.tsv,1.0,0.32969003915786743
data\Tx\cleaned\LTX0250.tsv,1.0,0.3387448787689209
data\Tx\cleaned\LTX0201.tsv,1.0,0.3344421684741974
data\tcvhcw\cleaned\TCV0032.tsv,0.0,0.3262943625450134
data\tcvhcw\cleaned\TCV0069.tsv,0.0,0.3317497968673706
data\tcvhcw\cleaned\HCW0043.tsv,0.0,0.3271864056587219
data\tcvhcw\cleaned\TCV0048.tsv,0.0,0.3346720337867737
data\tcvhcw\cleaned\HCW0024.tsv,0.0,0.3372282385826111
data\tcvhcw\cleaned\HCW0175.tsv,0.0,0.33129504323005676
data\tcvhcw\cleaned\TCV0068.tsv,0.0,0.32691052556037903
data\tcvhcw\cleaned\TCV0047.tsv,0.0,0.330139696598053
data\tcvhcw\cleaned\HCW0020.tsv,0.0,0.3253801167011261
data\tcvhcw\cleaned\HCW0014.tsv,0.0,0.32882532477378845
data\tcvhcw\cleaned\TCV0043.tsv,0.0,0.33150386810302734
data\tcvhcw\cleaned\TCV0082.tsv,0.0,0.3284009099006653
data\tcvhcw\cleaned\HCW0052.tsv,0.0,0.335212767124176
data\tcvhcw\cleaned\HCW0056.tsv,0.0,0.3252200484275818
data\tcvhcw\cleaned\HCW0058.tsv,0.0,0.3258507549762726
data\tcvhcw\cleaned\HCW0032.tsv,0.0,0.3381763696670532
data\tcvhcw\cleaned\HCW0004.tsv,0.0,0.3270600140094757
