filenames,true,prediction
data\Tx\cleaned\LTX0110.tsv,1.0,0.5081491470336914
data\Tx\cleaned\LTX0031.tsv,1.0,0.5053392052650452
data\Tx\cleaned\LTX0203.tsv,1.0,0.49718189239501953
data\Tx\cleaned\LTX0092.tsv,1.0,0.5029029846191406
data\Tx\cleaned\LTX0021.tsv,1.0,0.5004169940948486
data\Tx\cleaned\LTX0144.tsv,1.0,0.5022571682929993
data\Tx\cleaned\LTX0103.tsv,1.0,0.5065408945083618
data\Tx\cleaned\LTX0032.tsv,1.0,0.5080938935279846
data\Tx\cleaned\LTX0111.tsv,1.0,0.5014986395835876
data\Tx\cleaned\LTX0074.tsv,1.0,0.5054296851158142
data\Tx\cleaned\LTX0348.tsv,1.0,0.4991384744644165
data\Tx\cleaned\LTX0080.tsv,1.0,0.5141258835792542
data\tcvhcw\cleaned\HCW0042.tsv,0.0,0.49694326519966125
data\tcvhcw\cleaned\HCW0006.tsv,0.0,0.49761319160461426
data\tcvhcw\cleaned\HCW0017.tsv,0.0,0.4985245168209076
data\tcvhcw\cleaned\TCV0054.tsv,0.0,0.49896004796028137
data\tcvhcw\cleaned\HCW0086.tsv,0.0,0.4981885850429535
data\tcvhcw\cleaned\TCV0070.tsv,0.0,0.4967493414878845
data\tcvhcw\cleaned\HCW0048.tsv,0.0,0.497316837310791
data\tcvhcw\cleaned\TCV0062.tsv,0.0,0.5000506043434143
data\tcvhcw\cleaned\TCV0058.tsv,0.0,0.4981708824634552
data\tcvhcw\cleaned\TCV0066.tsv,0.0,0.5042288303375244
data\tcvhcw\cleaned\HCW0037.tsv,0.0,0.5000497102737427
data\tcvhcw\cleaned\TCV0035.tsv,0.0,0.49825528264045715
data\tcvhcw\cleaned\TCV0045.tsv,0.0,0.4974868893623352
data\tcvhcw\cleaned\TCV0067.tsv,0.0,0.4983772337436676
data\tcvhcw\cleaned\HCW0053.tsv,0.0,0.49898865818977356
data\tcvhcw\cleaned\HCW0125.tsv,0.0,0.4988495409488678
data\tcvhcw\cleaned\HCW0003.tsv,0.0,0.49717363715171814
