filenames,true,prediction
data\Tx\cleaned\LTX0097.tsv,1.0,0.48509377241134644
data\Tx\cleaned\LTX0210.tsv,1.0,0.4972195625305176
data\Tx\cleaned\LTX0055.tsv,1.0,0.48762187361717224
data\Tx\cleaned\LTX0109.tsv,1.0,0.4920414388179779
data\Tx\cleaned\LTX0041.tsv,1.0,0.4870295226573944
data\Tx\cleaned\LTX0149.tsv,1.0,0.4867313802242279
data\Tx\cleaned\LTX0102.tsv,1.0,0.49735119938850403
data\Tx\cleaned\LTX0162.tsv,1.0,0.49265116453170776
data\Tx\cleaned\LTX0033.tsv,1.0,0.487253338098526
data\Tx\cleaned\LTX0223.tsv,1.0,0.49900153279304504
data\Tx\cleaned\LTX0036.tsv,1.0,0.4783560037612915
data\Tx\cleaned\LTX0145.tsv,1.0,0.4855170249938965
data\tcvhcw\cleaned\TCV0063.tsv,0.0,0.4827384650707245
data\tcvhcw\cleaned\TCV0051.tsv,0.0,0.48103877902030945
data\tcvhcw\cleaned\TCV0060.tsv,0.0,0.4848094880580902
data\tcvhcw\cleaned\TCV0056.tsv,0.0,0.4787278175354004
data\tcvhcw\cleaned\HCW0046.tsv,0.0,0.48299896717071533
data\tcvhcw\cleaned\TCV0055.tsv,0.0,0.4827689230442047
data\tcvhcw\cleaned\HCW0082.tsv,0.0,0.480986088514328
data\tcvhcw\cleaned\HCW0098.tsv,0.0,0.47863325476646423
data\tcvhcw\cleaned\HCW0021.tsv,0.0,0.4827072322368622
data\tcvhcw\cleaned\TCV0072.tsv,0.0,0.4842466115951538
data\tcvhcw\cleaned\HCW0019.tsv,0.0,0.47992637753486633
data\tcvhcw\cleaned\TCV0057.tsv,0.0,0.4857425093650818
data\tcvhcw\cleaned\TCV0052.tsv,0.0,0.4845257103443146
data\tcvhcw\cleaned\TCV0064.tsv,0.0,0.47805073857307434
data\tcvhcw\cleaned\HCW0030.tsv,0.0,0.47386637330055237
data\tcvhcw\cleaned\HCW0158.tsv,0.0,0.48058879375457764
data\tcvhcw\cleaned\HCW0026.tsv,0.0,0.4807910621166229
