filenames,true,prediction
data\Tx\cleaned\LTX0062.tsv,1.0,0.4979301393032074
data\Tx\cleaned\LTX0160.tsv,1.0,0.49469834566116333
data\Tx\cleaned\LTX0216.tsv,1.0,0.49642255902290344
data\Tx\cleaned\LTX0107.tsv,1.0,0.4969934821128845
data\Tx\cleaned\LTX0156.tsv,1.0,0.500682532787323
data\Tx\cleaned\LTX0059.tsv,1.0,0.4964073896408081
data\Tx\cleaned\LTX0082.tsv,1.0,0.4953896403312683
data\Tx\cleaned\LTX0383.tsv,1.0,0.4982079863548279
data\Tx\cleaned\LTX0051.tsv,1.0,0.49713751673698425
data\Tx\cleaned\LTX0038.tsv,1.0,0.4995681345462799
data\Tx\cleaned\LTX0028.tsv,1.0,0.4979797303676605
data\tcvhcw\cleaned\TCV0040.tsv,0.0,0.4962485432624817
data\tcvhcw\cleaned\HCW0088.tsv,0.0,0.4952898919582367
data\tcvhcw\cleaned\HCW0013.tsv,0.0,0.494683176279068
data\tcvhcw\cleaned\HCW0031.tsv,0.0,0.4958800971508026
data\tcvhcw\cleaned\HCW0107.tsv,0.0,0.495698481798172
data\tcvhcw\cleaned\TCV0050.tsv,0.0,0.49496352672576904
data\tcvhcw\cleaned\HCW0007.tsv,0.0,0.49538466334342957
data\tcvhcw\cleaned\HCW0008.tsv,0.0,0.49479639530181885
data\tcvhcw\cleaned\HCW0089.tsv,0.0,0.4953170418739319
data\tcvhcw\cleaned\HCW0027.tsv,0.0,0.4943934977054596
data\tcvhcw\cleaned\HCW0015.tsv,0.0,0.4954235255718231
data\tcvhcw\cleaned\TCV0046.tsv,0.0,0.49495965242385864
data\tcvhcw\cleaned\TCV0065.tsv,0.0,0.49517983198165894
