filenames,true,prediction
data\Tx\cleaned\LTX0181.tsv,1.0,0.5231949090957642
data\Tx\cleaned\LTX0068.tsv,1.0,0.5184400081634521
data\Tx\cleaned\LTX0064.tsv,1.0,0.5186230540275574
data\Tx\cleaned\LTX0046.tsv,1.0,0.5195918679237366
data\Tx\cleaned\LTX0060.tsv,1.0,0.5210698246955872
data\Tx\cleaned\LTX0073.tsv,1.0,0.5188537240028381
data\Tx\cleaned\LTX0022.tsv,1.0,0.515992283821106
data\Tx\cleaned\LTX0185.tsv,1.0,0.5200819373130798
data\Tx\cleaned\LTX0170.tsv,1.0,0.52175372838974
data\Tx\cleaned\LTX0309.tsv,1.0,0.5191538333892822
data\Tx\cleaned\LTX0249.tsv,1.0,0.5209261775016785
data\Tx\cleaned\LTX0076.tsv,1.0,0.5206842422485352
data\tcvhcw\cleaned\TCV0041.tsv,0.0,0.5212445855140686
data\tcvhcw\cleaned\TCV0025.tsv,0.0,0.5197852253913879
data\tcvhcw\cleaned\TCV0081.tsv,0.0,0.5193570852279663
data\tcvhcw\cleaned\HCW0078.tsv,0.0,0.5187740325927734
data\tcvhcw\cleaned\HCW0025.tsv,0.0,0.5186334252357483
data\tcvhcw\cleaned\TCV0079.tsv,0.0,0.5219036340713501
data\tcvhcw\cleaned\TCV0078.tsv,0.0,0.5217169523239136
data\tcvhcw\cleaned\HCW0049.tsv,0.0,0.5177165865898132
data\tcvhcw\cleaned\TCV0049.tsv,0.0,0.520753800868988
data\tcvhcw\cleaned\TCV0061.tsv,0.0,0.5194905400276184
data\tcvhcw\cleaned\TCV0080.tsv,0.0,0.5199387073516846
data\tcvhcw\cleaned\TCV0059.tsv,0.0,0.5190588235855103
data\tcvhcw\cleaned\TCV0033.tsv,0.0,0.5223841071128845
data\tcvhcw\cleaned\TCV0044.tsv,0.0,0.5189990401268005
data\tcvhcw\cleaned\HCW0087.tsv,0.0,0.5192546248435974
data\tcvhcw\cleaned\TCV0042.tsv,0.0,0.5180931687355042
data\tcvhcw\cleaned\HCW0186.tsv,0.0,0.5187509655952454
