filenames,true,prediction
data\Tx\cleaned\LTX0181.tsv,1.0,0.5233012437820435
data\Tx\cleaned\LTX0068.tsv,1.0,0.5234334468841553
data\Tx\cleaned\LTX0064.tsv,1.0,0.5213845372200012
data\Tx\cleaned\LTX0046.tsv,1.0,0.5228954553604126
data\Tx\cleaned\LTX0060.tsv,1.0,0.5225043296813965
data\Tx\cleaned\LTX0073.tsv,1.0,0.5221843123435974
data\Tx\cleaned\LTX0022.tsv,1.0,0.5206857919692993
data\Tx\cleaned\LTX0185.tsv,1.0,0.5234329104423523
data\Tx\cleaned\LTX0170.tsv,1.0,0.525079607963562
data\Tx\cleaned\LTX0309.tsv,1.0,0.5219523310661316
data\Tx\cleaned\LTX0249.tsv,1.0,0.5234121084213257
data\Tx\cleaned\LTX0076.tsv,1.0,0.5225493311882019
data\tcvhcw\cleaned\TCV0041.tsv,0.0,0.520823061466217
data\tcvhcw\cleaned\TCV0025.tsv,0.0,0.5209103226661682
data\tcvhcw\cleaned\TCV0081.tsv,0.0,0.5212219953536987
data\tcvhcw\cleaned\HCW0078.tsv,0.0,0.5213953256607056
data\tcvhcw\cleaned\HCW0025.tsv,0.0,0.5199605226516724
data\tcvhcw\cleaned\TCV0079.tsv,0.0,0.5209569334983826
data\tcvhcw\cleaned\TCV0078.tsv,0.0,0.5219680070877075
data\tcvhcw\cleaned\HCW0049.tsv,0.0,0.5203757882118225
data\tcvhcw\cleaned\TCV0049.tsv,0.0,0.5207340121269226
data\tcvhcw\cleaned\TCV0061.tsv,0.0,0.5206859111785889
data\tcvhcw\cleaned\TCV0080.tsv,0.0,0.5211288928985596
data\tcvhcw\cleaned\TCV0059.tsv,0.0,0.520555317401886
data\tcvhcw\cleaned\TCV0033.tsv,0.0,0.5206453204154968
data\tcvhcw\cleaned\TCV0044.tsv,0.0,0.5206226706504822
data\tcvhcw\cleaned\HCW0087.tsv,0.0,0.5200919508934021
data\tcvhcw\cleaned\TCV0042.tsv,0.0,0.5204143524169922
data\tcvhcw\cleaned\HCW0186.tsv,0.0,0.5198106169700623
