filenames,true,prediction
data\Tx\cleaned\LTX0062.tsv,1.0,0.5616592168807983
data\Tx\cleaned\LTX0160.tsv,1.0,0.5584421157836914
data\Tx\cleaned\LTX0216.tsv,1.0,0.559891402721405
data\Tx\cleaned\LTX0107.tsv,1.0,0.5604157447814941
data\Tx\cleaned\LTX0156.tsv,1.0,0.5610291957855225
data\Tx\cleaned\LTX0059.tsv,1.0,0.5602172017097473
data\Tx\cleaned\LTX0082.tsv,1.0,0.5592065453529358
data\Tx\cleaned\LTX0383.tsv,1.0,0.5596221685409546
data\Tx\cleaned\LTX0051.tsv,1.0,0.5588311553001404
data\Tx\cleaned\LTX0038.tsv,1.0,0.5597249269485474
data\Tx\cleaned\LTX0028.tsv,1.0,0.5579953789710999
data\tcvhcw\cleaned\TCV0040.tsv,0.0,0.5597410798072815
data\tcvhcw\cleaned\HCW0088.tsv,0.0,0.559975802898407
data\tcvhcw\cleaned\HCW0013.tsv,0.0,0.5601789355278015
data\tcvhcw\cleaned\HCW0031.tsv,0.0,0.5588017702102661
data\tcvhcw\cleaned\HCW0107.tsv,0.0,0.5583667159080505
data\tcvhcw\cleaned\TCV0050.tsv,0.0,0.5602512955665588
data\tcvhcw\cleaned\HCW0007.tsv,0.0,0.5572203397750854
data\tcvhcw\cleaned\HCW0008.tsv,0.0,0.5578726530075073
data\tcvhcw\cleaned\HCW0089.tsv,0.0,0.5557613968849182
data\tcvhcw\cleaned\HCW0027.tsv,0.0,0.5540318489074707
data\tcvhcw\cleaned\HCW0015.tsv,0.0,0.5570555329322815
data\tcvhcw\cleaned\TCV0046.tsv,0.0,0.559232771396637
data\tcvhcw\cleaned\TCV0065.tsv,0.0,0.5577932596206665
