filenames,true,prediction
data\Tx\cleaned\LTX0097.tsv,1.0,0.49684402346611023
data\Tx\cleaned\LTX0210.tsv,1.0,0.5001694560050964
data\Tx\cleaned\LTX0055.tsv,1.0,0.4978073835372925
data\Tx\cleaned\LTX0109.tsv,1.0,0.4992835521697998
data\Tx\cleaned\LTX0041.tsv,1.0,0.49697795510292053
data\Tx\cleaned\LTX0149.tsv,1.0,0.4969386160373688
data\Tx\cleaned\LTX0102.tsv,1.0,0.5001948475837708
data\Tx\cleaned\LTX0162.tsv,1.0,0.49821799993515015
data\Tx\cleaned\LTX0033.tsv,1.0,0.4973532259464264
data\Tx\cleaned\LTX0223.tsv,1.0,0.5001934766769409
data\Tx\cleaned\LTX0036.tsv,1.0,0.49561241269111633
data\Tx\cleaned\LTX0145.tsv,1.0,0.497324138879776
data\tcvhcw\cleaned\TCV0063.tsv,0.0,0.49535199999809265
data\tcvhcw\cleaned\TCV0051.tsv,0.0,0.4953813850879669
data\tcvhcw\cleaned\TCV0060.tsv,0.0,0.49845388531684875
data\tcvhcw\cleaned\TCV0056.tsv,0.0,0.4968404173851013
data\tcvhcw\cleaned\HCW0046.tsv,0.0,0.49554067850112915
data\tcvhcw\cleaned\TCV0055.tsv,0.0,0.4963854253292084
data\tcvhcw\cleaned\HCW0082.tsv,0.0,0.49544212222099304
data\tcvhcw\cleaned\HCW0098.tsv,0.0,0.4955669939517975
data\tcvhcw\cleaned\HCW0021.tsv,0.0,0.4955410361289978
data\tcvhcw\cleaned\TCV0072.tsv,0.0,0.496396541595459
data\tcvhcw\cleaned\HCW0019.tsv,0.0,0.4953363239765167
data\tcvhcw\cleaned\TCV0057.tsv,0.0,0.4955199658870697
data\tcvhcw\cleaned\TCV0052.tsv,0.0,0.49631422758102417
data\tcvhcw\cleaned\TCV0064.tsv,0.0,0.49571511149406433
data\tcvhcw\cleaned\HCW0030.tsv,0.0,0.49509942531585693
data\tcvhcw\cleaned\HCW0158.tsv,0.0,0.49593010544776917
data\tcvhcw\cleaned\HCW0026.tsv,0.0,0.4966755211353302
