filenames,true,prediction
data\Tx\cleaned\LTX0110.tsv,1.0,0.6377758383750916
data\Tx\cleaned\LTX0031.tsv,1.0,0.5676223635673523
data\Tx\cleaned\LTX0203.tsv,1.0,0.3850281238555908
data\Tx\cleaned\LTX0092.tsv,1.0,0.66487717628479
data\Tx\cleaned\LTX0021.tsv,1.0,0.5503203272819519
data\Tx\cleaned\LTX0144.tsv,1.0,0.5755400061607361
data\Tx\cleaned\LTX0103.tsv,1.0,0.5752569437026978
data\Tx\cleaned\LTX0032.tsv,1.0,0.6401280164718628
data\Tx\cleaned\LTX0111.tsv,1.0,0.449943870306015
data\Tx\cleaned\LTX0074.tsv,1.0,0.558478593826294
data\Tx\cleaned\LTX0348.tsv,1.0,0.4554126560688019
data\Tx\cleaned\LTX0080.tsv,1.0,0.6835578083992004
data\tcvhcw\cleaned\HCW0042.tsv,0.0,0.30306950211524963
data\tcvhcw\cleaned\HCW0006.tsv,0.0,0.4513584077358246
data\tcvhcw\cleaned\HCW0017.tsv,0.0,0.3114720284938812
data\tcvhcw\cleaned\TCV0054.tsv,0.0,0.5287185907363892
data\tcvhcw\cleaned\HCW0086.tsv,0.0,0.38232484459877014
data\tcvhcw\cleaned\TCV0070.tsv,0.0,0.4772833585739136
data\tcvhcw\cleaned\HCW0048.tsv,0.0,0.3222760558128357
data\tcvhcw\cleaned\TCV0062.tsv,0.0,0.330854207277298
data\tcvhcw\cleaned\TCV0058.tsv,0.0,0.4086045026779175
data\tcvhcw\cleaned\TCV0066.tsv,0.0,0.49080100655555725
data\tcvhcw\cleaned\HCW0037.tsv,0.0,0.3658807575702667
data\tcvhcw\cleaned\TCV0035.tsv,0.0,0.5254097580909729
data\tcvhcw\cleaned\TCV0045.tsv,0.0,0.34022676944732666
data\tcvhcw\cleaned\TCV0067.tsv,0.0,0.37969598174095154
data\tcvhcw\cleaned\HCW0053.tsv,0.0,0.42229750752449036
data\tcvhcw\cleaned\HCW0125.tsv,0.0,0.30748575925827026
data\tcvhcw\cleaned\HCW0003.tsv,0.0,0.3156959116458893
