filenames,true,prediction
data\Tx\cleaned\LTX0097.tsv,1.0,0.4975681006908417
data\Tx\cleaned\LTX0210.tsv,1.0,0.5012858510017395
data\Tx\cleaned\LTX0055.tsv,1.0,0.4990808069705963
data\Tx\cleaned\LTX0109.tsv,1.0,0.5027997493743896
data\Tx\cleaned\LTX0041.tsv,1.0,0.4961912930011749
data\Tx\cleaned\LTX0149.tsv,1.0,0.500063955783844
data\Tx\cleaned\LTX0102.tsv,1.0,0.5004396438598633
data\Tx\cleaned\LTX0162.tsv,1.0,0.5024375915527344
data\Tx\cleaned\LTX0033.tsv,1.0,0.49667638540267944
data\Tx\cleaned\LTX0223.tsv,1.0,0.5030831098556519
data\Tx\cleaned\LTX0036.tsv,1.0,0.4913473427295685
data\Tx\cleaned\LTX0145.tsv,1.0,0.4979739487171173
data\tcvhcw\cleaned\TCV0063.tsv,0.0,0.4904012680053711
data\tcvhcw\cleaned\TCV0051.tsv,0.0,0.49361082911491394
data\tcvhcw\cleaned\TCV0060.tsv,0.0,0.4950358271598816
data\tcvhcw\cleaned\TCV0056.tsv,0.0,0.4939192533493042
data\tcvhcw\cleaned\HCW0046.tsv,0.0,0.49215126037597656
data\tcvhcw\cleaned\TCV0055.tsv,0.0,0.4952666163444519
data\tcvhcw\cleaned\HCW0082.tsv,0.0,0.49018555879592896
data\tcvhcw\cleaned\HCW0098.tsv,0.0,0.49150174856185913
data\tcvhcw\cleaned\HCW0021.tsv,0.0,0.49123701453208923
data\tcvhcw\cleaned\TCV0072.tsv,0.0,0.4972054660320282
data\tcvhcw\cleaned\HCW0019.tsv,0.0,0.49315348267555237
data\tcvhcw\cleaned\TCV0057.tsv,0.0,0.49605971574783325
data\tcvhcw\cleaned\TCV0052.tsv,0.0,0.4950919449329376
data\tcvhcw\cleaned\TCV0064.tsv,0.0,0.4938347041606903
data\tcvhcw\cleaned\HCW0030.tsv,0.0,0.48441651463508606
data\tcvhcw\cleaned\HCW0158.tsv,0.0,0.49037685990333557
data\tcvhcw\cleaned\HCW0026.tsv,0.0,0.49310895800590515
