filenames,true,prediction
data\Tx\cleaned\LTX0097.tsv,1.0,0.4981025159358978
data\Tx\cleaned\LTX0210.tsv,1.0,0.5048103928565979
data\Tx\cleaned\LTX0055.tsv,1.0,0.49647167325019836
data\Tx\cleaned\LTX0109.tsv,1.0,0.5052220225334167
data\Tx\cleaned\LTX0041.tsv,1.0,0.49724331498146057
data\Tx\cleaned\LTX0149.tsv,1.0,0.5055568814277649
data\Tx\cleaned\LTX0102.tsv,1.0,0.5040517449378967
data\Tx\cleaned\LTX0162.tsv,1.0,0.49912896752357483
data\Tx\cleaned\LTX0033.tsv,1.0,0.5004119873046875
data\Tx\cleaned\LTX0223.tsv,1.0,0.5061589479446411
data\Tx\cleaned\LTX0036.tsv,1.0,0.4963863790035248
data\Tx\cleaned\LTX0145.tsv,1.0,0.5014607310295105
data\tcvhcw\cleaned\TCV0063.tsv,0.0,0.5002744793891907
data\tcvhcw\cleaned\TCV0051.tsv,0.0,0.4993366599082947
data\tcvhcw\cleaned\TCV0060.tsv,0.0,0.49977466464042664
data\tcvhcw\cleaned\TCV0056.tsv,0.0,0.498342901468277
data\tcvhcw\cleaned\HCW0046.tsv,0.0,0.49842965602874756
data\tcvhcw\cleaned\TCV0055.tsv,0.0,0.5024443864822388
data\tcvhcw\cleaned\HCW0082.tsv,0.0,0.49784407019615173
data\tcvhcw\cleaned\HCW0098.tsv,0.0,0.4974146783351898
data\tcvhcw\cleaned\HCW0021.tsv,0.0,0.4972328245639801
data\tcvhcw\cleaned\TCV0072.tsv,0.0,0.4973336458206177
data\tcvhcw\cleaned\HCW0019.tsv,0.0,0.49831223487854004
data\tcvhcw\cleaned\TCV0057.tsv,0.0,0.49907106161117554
data\tcvhcw\cleaned\TCV0052.tsv,0.0,0.4953840672969818
data\tcvhcw\cleaned\TCV0064.tsv,0.0,0.49936971068382263
data\tcvhcw\cleaned\HCW0030.tsv,0.0,0.49834752082824707
data\tcvhcw\cleaned\HCW0158.tsv,0.0,0.49887338280677795
data\tcvhcw\cleaned\HCW0026.tsv,0.0,0.501156747341156
