filenames,true,prediction
data\Tx\cleaned\LTX0097.tsv,1.0,0.4995335042476654
data\Tx\cleaned\LTX0210.tsv,1.0,0.5163347721099854
data\Tx\cleaned\LTX0055.tsv,1.0,0.503487765789032
data\Tx\cleaned\LTX0109.tsv,1.0,0.5095778703689575
data\Tx\cleaned\LTX0041.tsv,1.0,0.4981454610824585
data\Tx\cleaned\LTX0149.tsv,1.0,0.5029624104499817
data\Tx\cleaned\LTX0102.tsv,1.0,0.5145009160041809
data\Tx\cleaned\LTX0162.tsv,1.0,0.5080529451370239
data\Tx\cleaned\LTX0033.tsv,1.0,0.5034119486808777
data\Tx\cleaned\LTX0223.tsv,1.0,0.5173496007919312
data\Tx\cleaned\LTX0036.tsv,1.0,0.49708184599876404
data\Tx\cleaned\LTX0145.tsv,1.0,0.5009097456932068
data\tcvhcw\cleaned\TCV0063.tsv,0.0,0.4960964620113373
data\tcvhcw\cleaned\TCV0051.tsv,0.0,0.49664804339408875
data\tcvhcw\cleaned\TCV0060.tsv,0.0,0.5002050399780273
data\tcvhcw\cleaned\TCV0056.tsv,0.0,0.49805814027786255
data\tcvhcw\cleaned\HCW0046.tsv,0.0,0.4972934126853943
data\tcvhcw\cleaned\TCV0055.tsv,0.0,0.4974094331264496
data\tcvhcw\cleaned\HCW0082.tsv,0.0,0.4959830045700073
data\tcvhcw\cleaned\HCW0098.tsv,0.0,0.4955730736255646
data\tcvhcw\cleaned\HCW0021.tsv,0.0,0.4939057528972626
data\tcvhcw\cleaned\TCV0072.tsv,0.0,0.49704709649086
data\tcvhcw\cleaned\HCW0019.tsv,0.0,0.49492719769477844
data\tcvhcw\cleaned\TCV0057.tsv,0.0,0.499881774187088
data\tcvhcw\cleaned\TCV0052.tsv,0.0,0.4973539710044861
data\tcvhcw\cleaned\TCV0064.tsv,0.0,0.4970151484012604
data\tcvhcw\cleaned\HCW0030.tsv,0.0,0.4934675097465515
data\tcvhcw\cleaned\HCW0158.tsv,0.0,0.49517154693603516
data\tcvhcw\cleaned\HCW0026.tsv,0.0,0.4976656138896942
