filenames,true,prediction
data\Tx\cleaned\LTX0013.tsv,1.0,0.6344122290611267
data\Tx\cleaned\LTX0001.tsv,1.0,0.6480739116668701
data\Tx\cleaned\LTX0196.tsv,1.0,0.5718395113945007
data\Tx\cleaned\LTX0163.tsv,1.0,0.5642845034599304
data\Tx\cleaned\LTX0015.tsv,1.0,0.5603400468826294
data\Tx\cleaned\LTX0251.tsv,1.0,0.6147556304931641
data\Tx\cleaned\LTX0206.tsv,1.0,0.599686324596405
data\Tx\cleaned\LTX0058.tsv,1.0,0.5023453235626221
data\Tx\cleaned\LTX0135.tsv,1.0,0.4625111520290375
data\Tx\cleaned\LTX0079.tsv,1.0,0.5915598273277283
data\Tx\cleaned\LTX0250.tsv,1.0,0.6952205300331116
data\Tx\cleaned\LTX0201.tsv,1.0,0.4830382764339447
data\tcvhcw\cleaned\TCV0032.tsv,0.0,0.39990198612213135
data\tcvhcw\cleaned\TCV0069.tsv,0.0,0.384064644575119
data\tcvhcw\cleaned\HCW0043.tsv,0.0,0.4251132607460022
data\tcvhcw\cleaned\TCV0048.tsv,0.0,0.4163148105144501
data\tcvhcw\cleaned\HCW0024.tsv,0.0,0.3770187199115753
data\tcvhcw\cleaned\HCW0175.tsv,0.0,0.38110530376434326
data\tcvhcw\cleaned\TCV0068.tsv,0.0,0.38415393233299255
data\tcvhcw\cleaned\TCV0047.tsv,0.0,0.401994913816452
data\tcvhcw\cleaned\HCW0020.tsv,0.0,0.38807129859924316
data\tcvhcw\cleaned\HCW0014.tsv,0.0,0.42478007078170776
data\tcvhcw\cleaned\TCV0043.tsv,0.0,0.4312908947467804
data\tcvhcw\cleaned\TCV0082.tsv,0.0,0.5022715926170349
data\tcvhcw\cleaned\HCW0052.tsv,0.0,0.384718656539917
data\tcvhcw\cleaned\HCW0056.tsv,0.0,0.37789660692214966
data\tcvhcw\cleaned\HCW0058.tsv,0.0,0.37830501794815063
data\tcvhcw\cleaned\HCW0032.tsv,0.0,0.394609272480011
data\tcvhcw\cleaned\HCW0004.tsv,0.0,0.3911114037036896
