filenames,true,prediction
data\Tx\cleaned\LTX0013.tsv,1.0,0.5152164697647095
data\Tx\cleaned\LTX0001.tsv,1.0,0.4992460608482361
data\Tx\cleaned\LTX0196.tsv,1.0,0.5032652020454407
data\Tx\cleaned\LTX0163.tsv,1.0,0.4972885847091675
data\Tx\cleaned\LTX0015.tsv,1.0,0.5071781277656555
data\Tx\cleaned\LTX0251.tsv,1.0,0.5036135911941528
data\Tx\cleaned\LTX0206.tsv,1.0,0.5018872022628784
data\Tx\cleaned\LTX0058.tsv,1.0,0.49908506870269775
data\Tx\cleaned\LTX0135.tsv,1.0,0.5050986409187317
data\Tx\cleaned\LTX0079.tsv,1.0,0.5030580759048462
data\Tx\cleaned\LTX0250.tsv,1.0,0.5155343413352966
data\Tx\cleaned\LTX0201.tsv,1.0,0.4975079596042633
data\tcvhcw\cleaned\TCV0032.tsv,0.0,0.4995155334472656
data\tcvhcw\cleaned\TCV0069.tsv,0.0,0.49619656801223755
data\tcvhcw\cleaned\HCW0043.tsv,0.0,0.4961492121219635
data\tcvhcw\cleaned\TCV0048.tsv,0.0,0.4978446662425995
data\tcvhcw\cleaned\HCW0024.tsv,0.0,0.4942271411418915
data\tcvhcw\cleaned\HCW0175.tsv,0.0,0.49334126710891724
data\tcvhcw\cleaned\TCV0068.tsv,0.0,0.4953707456588745
data\tcvhcw\cleaned\TCV0047.tsv,0.0,0.49749183654785156
data\tcvhcw\cleaned\HCW0020.tsv,0.0,0.49197080731391907
data\tcvhcw\cleaned\HCW0014.tsv,0.0,0.49763715267181396
data\tcvhcw\cleaned\TCV0043.tsv,0.0,0.4955002963542938
data\tcvhcw\cleaned\TCV0082.tsv,0.0,0.4970106780529022
data\tcvhcw\cleaned\HCW0052.tsv,0.0,0.4961372911930084
data\tcvhcw\cleaned\HCW0056.tsv,0.0,0.4919652044773102
data\tcvhcw\cleaned\HCW0058.tsv,0.0,0.49095577001571655
data\tcvhcw\cleaned\HCW0032.tsv,0.0,0.4923270046710968
data\tcvhcw\cleaned\HCW0004.tsv,0.0,0.4954177737236023
