filenames,true,prediction
data\Tx\cleaned\LTX0097.tsv,1.0,0.47962573170661926
data\Tx\cleaned\LTX0210.tsv,1.0,0.48164981603622437
data\Tx\cleaned\LTX0055.tsv,1.0,0.47976967692375183
data\Tx\cleaned\LTX0109.tsv,1.0,0.48162803053855896
data\Tx\cleaned\LTX0041.tsv,1.0,0.47989222407341003
data\Tx\cleaned\LTX0149.tsv,1.0,0.4809630811214447
data\Tx\cleaned\LTX0102.tsv,1.0,0.4810435175895691
data\Tx\cleaned\LTX0162.tsv,1.0,0.48088234663009644
data\Tx\cleaned\LTX0033.tsv,1.0,0.4804052710533142
data\Tx\cleaned\LTX0223.tsv,1.0,0.48216935992240906
data\Tx\cleaned\LTX0036.tsv,1.0,0.47892412543296814
data\Tx\cleaned\LTX0145.tsv,1.0,0.48029178380966187
data\tcvhcw\cleaned\TCV0063.tsv,0.0,0.47760412096977234
data\tcvhcw\cleaned\TCV0051.tsv,0.0,0.4783685505390167
data\tcvhcw\cleaned\TCV0060.tsv,0.0,0.47925668954849243
data\tcvhcw\cleaned\TCV0056.tsv,0.0,0.4790235161781311
data\tcvhcw\cleaned\HCW0046.tsv,0.0,0.478895902633667
data\tcvhcw\cleaned\TCV0055.tsv,0.0,0.4794119894504547
data\tcvhcw\cleaned\HCW0082.tsv,0.0,0.4761030972003937
data\tcvhcw\cleaned\HCW0098.tsv,0.0,0.4783399701118469
data\tcvhcw\cleaned\HCW0021.tsv,0.0,0.47805550694465637
data\tcvhcw\cleaned\TCV0072.tsv,0.0,0.47923335433006287
data\tcvhcw\cleaned\HCW0019.tsv,0.0,0.47868937253952026
data\tcvhcw\cleaned\TCV0057.tsv,0.0,0.47986891865730286
data\tcvhcw\cleaned\TCV0052.tsv,0.0,0.47966259717941284
data\tcvhcw\cleaned\TCV0064.tsv,0.0,0.47947680950164795
data\tcvhcw\cleaned\HCW0030.tsv,0.0,0.47620683908462524
data\tcvhcw\cleaned\HCW0158.tsv,0.0,0.47710439562797546
data\tcvhcw\cleaned\HCW0026.tsv,0.0,0.4783423840999603
